-45,-34
-18.982,-5.0935
-18.92,-4.9389
-18.858,-4.7843
-18.795,-4.6298
-18.733,-4.4754
-18.67,-4.321
-18.607,-4.1667
-18.544,-4.0124
-18.481,-3.8583
-18.418,-3.7042
-18.354,-3.5502
-18.29,-3.3963
-18.226,-3.2425
-18.162,-3.0887
-18.098,-2.9351
-18.033,-2.7816
-17.968,-2.6282
-17.903,-2.4749
-17.837,-2.3218
-17.771,-2.1687
-17.705,-2.0158
-17.639,-1.8631
-17.572,-1.7104
-17.505,-1.5588
-17.438,-1.4073
-17.371,-1.256
-17.303,-1.1049
-17.235,-0.95392
-17.166,-0.80315
-17.097,-0.65257
-17.028,-0.50218
-16.958,-0.352
-16.888,-0.20203
-16.817,-0.05228
-16.746,0.097243
-16.674,0.24653
-16.602,0.39557
-16.53,0.54435
-16.456,0.69287
-16.383,0.84111
-16.308,0.98906
-16.233,1.1367
-16.158,1.284
-16.082,1.431
-16.005,1.5777
-15.927,1.724
-15.849,1.8699
-15.77,2.0155
-15.69,2.1606
-15.609,2.3053
-15.528,2.4495
-15.445,2.5933
-15.362,2.7365
-15.278,2.8793
-15.193,3.0214
-15.106,3.163
-15.019,3.3039
-14.931,3.4442
-14.841,3.5838
-14.751,3.7227
-14.659,3.8607
-14.566,3.9979
-14.471,4.1342
-14.375,4.2696
-14.278,4.404
-14.179,4.5372
-14.078,4.6693
-13.976,4.8001
-13.872,4.9296
-13.766,5.0577
-13.658,5.1841
-13.548,5.3089
-13.437,5.4319
-13.323,5.5529
-13.206,5.6718
-13.088,5.7883
-12.967,5.9024
-12.843,6.0136
-12.717,6.122
-12.587,6.227
-12.456,6.3285
-12.321,6.4262
-12.183,6.5197
-12.042,6.6086
-11.898,6.6926
-11.752,6.7712
-11.602,6.844
-11.449,6.9107
-11.294,6.9707
-11.136,7.0238
-10.976,7.0694
-10.814,7.1074
-10.65,7.1373
-10.485,7.1592
-10.319,7.1728
-10.152,7.1781
-9.9857,7.1753
-9.8195,7.1646
-9.654,7.146
-9.4894,7.1201
-9.3262,7.087
-9.1644,7.0473
-9.0043,7.0013
-8.846,6.9495
-8.6896,6.8921
-8.5351,6.8298
-8.3826,6.7627
-8.2321,6.6914
-8.0835,6.616
-7.9368,6.537
-7.7919,6.4547
-7.6489,6.3692
-7.5076,6.2809
-7.3679,6.1901
-7.2298,6.0968
-7.0932,6.0013
-6.9581,5.9037
-6.8243,5.8044
-6.6918,5.7033
-6.5605,5.6006
-6.4304,5.4965
-6.3013,5.3911
-6.1732,5.2844
-6.0461,5.1767
-5.9198,5.0679
-5.7943,4.9582
-5.6696,4.8476
-5.5455,4.7363
-5.4221,4.6243
-5.2993,4.5117
-5.177,4.3985
-5.0551,4.2848
-4.9336,4.1707
-4.8125,4.0563
-4.6917,3.9415
-4.5712,3.8264
-4.4509,3.7112
-4.3307,3.5957
-4.2106,3.4802
-4.0906,3.3646
-3.9706,3.249
-3.8506,3.1334
-3.7305,3.018
-3.6103,2.9026
-3.4899,2.7875
-3.3693,2.6726
-3.2484,2.558
-3.1272,2.4437
-3.0057,2.3298
-2.8837,2.2164
-2.7612,2.1035
-2.6383,1.9911
-2.5147,1.8794
-2.3906,1.7684
-2.2657,1.6581
-2.1402,1.5487
-2.0138,1.4401
-1.8866,1.3326
-1.7586,1.2261
-1.6295,1.1208
-1.4994,1.0168
-1.3683,0.91413
-1.236,0.81293
-1.1025,0.71333
-0.96775,0.61544
-0.83166,0.51941
-0.69418,0.42537
-0.55524,0.3335
-0.41479,0.24395
-0.27277,0.15691
-0.12913,0.072563
0.016182,-0.0088721
0.16321,-0.087179
0.31198,-0.16212
0.46251,-0.23345
0.61482,-0.30091
0.76891,-0.36422
0.92473,-0.42309
1.0823,-0.47724
1.2414,-0.52638
1.4021,-0.57021
1.5643,-0.60844
1.7277,-0.64081
1.8922,-0.66705
2.0575,-0.68696
2.2236,-0.70034
2.39,-0.70704
2.5566,-0.70697
2.723,-0.70009
2.889,-0.68641
3.0543,-0.66599
3.2187,-0.63894
3.3818,-0.60543
3.5436,-0.56566
3.7037,-0.51987
3.8621,-0.46831
4.0186,-0.41127
4.1732,-0.34903
4.3256,-0.28189
4.476,-0.21015
4.6242,-0.13408
4.7703,-0.05397
4.9143,0.029913
5.0561,0.11732
5.1959,0.208
5.3337,0.30173
5.4695,0.39831
5.6035,0.49752
5.7355,0.59919
5.8658,0.70315
5.9944,0.80924
6.1213,0.9173
6.2467,1.0272
6.3705,1.1388
6.4929,1.252
6.614,1.3667
6.7337,1.4828
6.8521,1.6002
6.9693,1.7188
7.0854,1.8385
7.2004,1.9593
7.3144,2.081
7.4274,2.2036
7.5395,2.3271
7.6507,2.4514
7.7611,2.5764
7.8707,2.7021
7.9796,2.8284
8.0878,2.9553
8.1954,3.0827
8.3023,3.2106
8.4087,3.339
8.5146,3.4678
8.62,3.597
8.725,3.7265
8.8296,3.8563
8.9339,3.9864
9.0378,4.1168
9.1414,4.2473
9.2448,4.378
9.348,4.5089
9.4511,4.6399
9.554,4.771
9.6568,4.9021
9.7596,5.0332
9.8623,5.1644
9.9651,5.2955
10.068,5.4266
10.171,5.5575
10.274,5.6883
10.377,5.819
10.481,5.9494
10.585,6.0797
10.689,6.2096
10.793,6.3393
10.898,6.4686
11.003,6.5975
11.109,6.7259
11.216,6.8539
11.323,6.9813
11.431,7.1082
11.539,7.2344
11.648,7.3599
11.759,7.4845
11.87,7.6084
11.982,7.7312
12.096,7.853
12.21,7.9737
12.326,8.0931
12.443,8.2111
12.562,8.3276
12.683,8.4424
12.805,8.5553
12.929,8.6662
13.056,8.7747
13.184,8.8807
13.315,8.9838
13.448,9.0837
13.584,9.18
13.722,9.2722
13.864,9.3599
14.009,9.4424
14.156,9.519
14.308,9.5891
14.462,9.6517
14.619,9.706
14.78,9.751
14.942,9.7857
15.107,9.8093
15.273,9.8208
15.44,9.8199
15.606,9.806
15.77,9.7793
15.932,9.7401
16.09,9.689
16.245,9.6268
16.395,9.5545
16.54,9.4731
16.681,9.3836
16.816,9.2869
16.947,9.1839
17.074,9.0752
17.196,8.9616
17.315,8.8437
17.429,8.7219
17.54,8.5967
17.647,8.4684
17.752,8.3374
17.853,8.204
17.952,8.0684
18.048,7.9307
18.141,7.7913
18.233,7.6502
18.322,7.5077
18.409,7.3637
18.494,7.2185
18.577,7.0722
18.659,6.9248
18.739,6.7764
18.818,6.6271
18.895,6.4769
18.97,6.3259
19.044,6.1743
19.118,6.0219
19.189,5.8689
19.26,5.7152
19.33,5.5611
19.398,5.4064
19.466,5.2511
19.533,5.0955
19.597,4.9419
19.661,4.788
19.724,4.6337
19.786,4.4792
19.847,4.3243
19.908,4.1691
19.968,4.0136
20.027,3.8579
20.086,3.702
20.144,3.5458
20.201,3.3893
20.258,3.2327
20.314,3.0758
20.37,2.9188
20.425,2.7616
20.479,2.6042
20.533,2.4466
20.587,2.2888
20.64,2.1309
20.693,1.9729
20.745,1.8147
20.797,1.6563
20.848,1.4978
20.899,1.3392
20.95,1.1805
21,1.0217
21.05,0.86271
21.099,0.70364
21.149,0.54447
21.198,0.38519
21.246,0.22582
21.294,0.066353
21.342,-0.093205
21.39,-0.25285
21.437,-0.41258
21.484,-0.57239
21.531,-0.73228
21.578,-0.89225
21.624,-1.0523
21.67,-1.2124
21.716,-1.3726
21.761,-1.5328
21.807,-1.6931
21.852,-1.8535
21.897,-2.0139
21.942,-2.1744
21.986,-2.335
22.03,-2.4956
22.075,-2.6562
22.119,-2.8169
22.162,-2.9776
22.206,-3.1384
22.25,-3.2993
22.293,-3.4601
22.336,-3.6211
22.379,-3.782
22.422,-3.943
22.465,-4.104
22.507,-4.2651
22.55,-4.4262
22.592,-4.5874
22.634,-4.7485
22.676,-4.9097
22.718,-5.0709
22.76,-5.2322
22.802,-5.3935
22.844,-5.5548
22.885,-5.7161
22.927,-5.8775
22.968,-6.0388
23.009,-6.2002
23.051,-6.3617
23.092,-6.5231
23.133,-6.6845
23.174,-6.846
23.215,-7.0075
23.256,-7.169
23.297,-7.3305
23.338,-7.492
23.378,-7.6535
23.419,-7.8151
23.46,-7.9766
23.501,-8.1382
23.541,-8.2997
23.582,-8.4613
23.623,-8.6229
23.663,-8.7845
23.704,-8.946
23.744,-9.1076
23.785,-9.2692
23.826,-9.4308
23.866,-9.5924
23.907,-9.7539
23.948,-9.9155
23.988,-10.077
24.029,-10.239
24.07,-10.4
24.11,-10.562
24.151,-10.723
24.192,-10.885
24.233,-11.046
24.274,-11.208
24.315,-11.369
24.356,-11.531
24.397,-11.692
24.439,-11.853
24.48,-12.015
24.522,-12.176
24.563,-12.338
24.605,-12.499
24.647,-12.66
24.689,-12.821
24.731,-12.983
24.773,-13.144
24.815,-13.305
24.858,-13.466
24.9,-13.627
24.943,-13.788
24.986,-13.949
25.03,-14.11
25.073,-14.271
25.117,-14.431
25.161,-14.592
25.205,-14.753
25.249,-14.913
25.294,-15.074
25.339,-15.234
25.384,-15.395
25.429,-15.555
25.475,-15.715
25.522,-15.875
25.568,-16.035
25.615,-16.195
25.663,-16.355
25.711,-16.514
25.759,-16.674
25.808,-16.833
25.857,-16.992
25.907,-17.151
25.958,-17.31
26.009,-17.468
26.061,-17.627
26.114,-17.785
26.167,-17.942
26.221,-18.1
26.277,-18.257
26.333,-18.414
26.39,-18.57
26.449,-18.726
26.508,-18.882
26.57,-19.037
26.633,-19.191
26.697,-19.345
26.764,-19.497
26.832,-19.649
26.901,-19.795
26.972,-19.939
27.047,-20.082
27.125,-20.223
27.208,-20.362
27.296,-20.498
27.391,-20.631
27.495,-20.758
27.609,-20.876
27.737,-20.98
27.883,-21.059
28.043,-21.096
28.205,-21.076
28.354,-21.005
28.483,-20.901
28.596,-20.775
28.695,-20.636
28.785,-20.488
28.867,-20.333
28.943,-20.172
29.014,-20.008
29.075,-19.853
29.133,-19.697
29.188,-19.539
29.24,-19.381
29.289,-19.222
29.337,-19.062
29.382,-18.902
29.426,-18.741
29.468,-18.58
29.509,-18.418
29.548,-18.256
29.587,-18.094
29.624,-17.932
29.66,-17.769
29.695,-17.606
29.73,-17.443
29.763,-17.28
29.796,-17.116
29.828,-16.953
29.859,-16.789
29.889,-16.625
29.919,-16.461
29.949,-16.297
29.977,-16.133
30.006,-15.969
30.033,-15.804
30.061,-15.64
30.087,-15.475
30.114,-15.311
30.14,-15.146
30.165,-14.982
30.19,-14.817
30.215,-14.652
30.239,-14.487
30.263,-14.322
30.287,-14.157
30.31,-13.992
30.333,-13.827
30.355,-13.662
30.378,-13.497
30.4,-13.332
30.422,-13.166
30.443,-13.001
30.465,-12.836
30.486,-12.67
30.506,-12.505
30.527,-12.34
30.547,-12.174
30.567,-12.009
30.587,-11.843
30.607,-11.678
30.626,-11.512
30.645,-11.347
30.664,-11.181
30.683,-11.015
30.702,-10.85
30.72,-10.684
30.739,-10.519
30.757,-10.353
30.775,-10.187
30.793,-10.021
30.81,-9.8557
30.828,-9.6899
30.845,-9.5241
30.862,-9.3583
30.879,-9.1925
30.896,-9.0267
30.913,-8.8609
30.929,-8.6951
30.946,-8.5292
30.962,-8.3633
30.978,-8.1974
30.994,-8.0315
31.01,-7.8656
31.026,-7.6997
31.042,-7.5338
31.057,-7.3678
31.073,-7.2019
31.088,-7.0359
31.103,-6.8699
31.118,-6.704
31.133,-6.538
31.148,-6.372
31.163,-6.2059
31.178,-6.0399
31.192,-5.8739
31.207,-5.7078
31.221,-5.5418
31.235,-5.3757
31.25,-5.2097
31.264,-5.0436
31.278,-4.8775
31.292,-4.7114
31.306,-4.5453
31.319,-4.3792
31.333,-4.2131
31.347,-4.047
31.36,-3.8809
31.373,-3.7147
31.387,-3.5486
31.4,-3.3824
31.413,-3.2163
31.426,-3.0501
31.439,-2.884
31.452,-2.7178
31.465,-2.5516
31.478,-2.3854
31.491,-2.2193
31.503,-2.0531
31.516,-1.8869
31.528,-1.7207
31.541,-1.5545
31.553,-1.3882
31.566,-1.222
31.578,-1.0558
31.59,-0.88958
31.602,-0.72335
31.614,-0.55711
31.626,-0.39087
31.638,-0.22463
31.65,-0.058379
31.662,0.10787
31.674,0.27413
31.685,0.4404
31.697,0.60666
31.708,0.77293
31.72,0.93921
31.731,1.1055
31.743,1.2718
31.754,1.4381
31.766,1.6043
31.777,1.7706
31.788,1.9369
31.799,2.1032
31.81,2.2695
31.821,2.4358
31.832,2.6022
31.843,2.7685
31.854,2.9348
31.865,3.1011
31.876,3.2674
31.887,3.4337
31.897,3.6001
31.908,3.7664
31.919,3.9327
31.929,4.0991
31.94,4.2654
31.95,4.4318
31.961,4.5981
31.971,4.7645
31.981,4.9308
31.992,5.0972
32.002,5.2635
32.012,5.4299
32.022,5.5963
32.032,5.7626
32.042,5.929
32.052,6.0954
32.062,6.2617
32.072,6.4281
32.082,6.5945
32.092,6.7609
32.102,6.9272
32.112,7.0936
32.122,7.26
32.131,7.4264
32.141,7.5928
32.151,7.7592
32.16,7.9256
32.17,8.092
32.18,8.2584
32.189,8.4248
32.199,8.5912
32.208,8.7576
32.218,8.924
32.227,9.0904
32.236,9.2568
32.246,9.4232
32.255,9.5896
32.264,9.7561
32.273,9.9225
32.283,10.089
32.292,10.255
32.301,10.422
32.31,10.588
32.319,10.755
32.328,10.921
32.337,11.087
32.346,11.254
32.355,11.42
32.364,11.587
32.373,11.753
32.382,11.92
32.39,12.086
32.399,12.253
32.408,12.419
32.417,12.585
32.425,12.752
32.434,12.918
32.443,13.085
32.451,13.251
32.46,13.418
32.468,13.584
32.477,13.751
32.485,13.917
32.494,14.083
32.502,14.25
32.511,14.416
32.519,14.583
32.528,14.749
32.536,14.916
32.544,15.082
32.553,15.249
32.561,15.415
32.569,15.582
32.577,15.748
32.586,15.915
32.594,16.081
32.602,16.248
32.61,16.414
32.618,16.58
32.626,16.747
32.634,16.913
32.642,17.08
32.65,17.246
32.658,17.413
32.666,17.579
32.674,17.746
32.682,17.912
32.69,18.079
32.698,18.245
32.706,18.412
32.714,18.578
32.721,18.745
32.729,18.911
32.737,19.078
32.745,19.244
32.752,19.411
32.76,19.577
32.768,19.744
32.775,19.91
32.783,20.077
32.791,20.243
32.798,20.41
32.806,20.576
32.813,20.743
32.821,20.909
32.828,21.076
32.836,21.242
32.843,21.409
32.851,21.575
32.858,21.742
32.866,21.908
32.873,22.075
32.88,22.241
32.888,22.408
32.895,22.574
32.902,22.741
32.91,22.907
32.917,23.074
32.924,23.24
32.932,23.407
32.939,23.573
32.946,23.74
32.953,23.906
32.96,24.073
32.968,24.24
32.975,24.406
32.982,24.573
32.989,24.739
32.996,24.906
33.003,25.072
33.01,25.239
33.017,25.405
33.024,25.572
33.031,25.738
33.038,25.905
